file,record,offset,type,speaker,node,tokens,bytes_used,max_bytes,chinese,english
game12.msg,6,0x0000061F,dialogue,0,8,,10,236,你說什麼？,What did you say?
game12.msg,7,0x0000071C,dialogue,1,0,,16,236,我說村長了不起！,I said the village chief is magnificent.
game12.msg,8,0x00000819,dialogue,1,0A,,58,236,聽說通往殘慟谷的道路被落石封閉，希望了不起的村長想想法子！,They say the road to the Vale of Grief is blocked by a rockslide. I hope our magnificent village chief can think of something.
game12.msg,9,0x00000916,dialogue,0,0,,48,236,本村只要有我，大事化小，小事化無！安啦！福氣啦！,"As long as I am in this village, big trouble becomes small and small trouble becomes nothing. Relax. Count your blessings."
game12.msg,10,0x00000A13,dialogue,0,0,,8,236,福氣啦！,Count your blessings.
game12.msg,11,0x00000B10,dialogue,0,0,,82,236,我真是苦命啊！這麼年輕就獨守空閨，我先生到了哈曼奴之後，從此就音訊全無，不知死活！,"What a bitter life I have. So young, and sleeping alone. After my husband went to Hamanu there was never another word from him. I do not know if he is alive or dead."
game121.msg,0,0x00000031,dialogue,68,2,,132,236,我是柯特，我放棄生命擁抱音樂，而你可以放棄音樂擁抱生命！別相信搖滾樂真能改變世界‧別相信烏茲握在我的手上‧別相信腦中堆積的古柯鹼‧‧,"I am Kurt. I gave up life to embrace music; you can give up music for life. Do not believe rock can change the world. Do not believe the Uzi in my hand, or the cocaine in my head..."
game121.msg,2,0x0000022B,command,0,4,,11,236,MStg110.ANM,
game121.msg,5,0x00000522,dialogue,68,0,,50,236,進去吧！裡面是美麗新世界‧‧沒有記憶、沒有手鎗‧‧,"Go on in. A brave new world is waiting... no memories, no handguns..."
game121.msg,7,0x0000071C,command,0,0,,11,236,MStg109.ANM,
game122.msg,0,0x00000031,dialogue,0,0,,46,236,我是青春小鳥！請告訴我二八年華加雙十佳人等於？,I am the bird of youth. Tell me: the bloom of sixteen plus a beauty of twenty equals what?
game122.msg,1,0x0000012E,dialogue,9,3,,16,236,我想是青春不在！,I would say youth is gone.
game122.msg,2,0x0000022B,dialogue,0,0,,20,236,啾‧啾‧啾‧你錯了！,Cheep... cheep... cheep... wrong!
game122.msg,3,0x00000328,dialogue,9,5,,24,236,我想是嫁不出去的老處女！,I would say an old maid nobody will marry.
game122.msg,4,0x00000425,dialogue,0,0,,20,236,啾‧啾‧啾‧你錯了！,Cheep... cheep... cheep... wrong!
game122.msg,5,0x00000522,dialogue,9,7,,38,236,難道是熱情如火只求歡樂無限的狼虎之年！,"Could it be the wolf-and-tiger years, all fire and hunger and endless pleasure?"
game122.msg,6,0x0000061F,dialogue,0,0,,68,236,啾‧啾‧啾‧精力充沛的青春小鳥告訴你：答對了！我要送給你克勞蒂香水。,Cheep... cheep... cheep... the tireless bird of youth tells you: correct! I will give you Claudie perfume.
game122.msg,7,0x0000071C,dialogue,0,0,,44,236,啾‧啾‧啾‧我是精力充沛一洩千里的青春小鳥！,"Cheep... cheep... cheep... I am the bird of youth, and I never run out of steam!"
game123.msg,0,0x00000031,dialogue,6C,2,,90,236,我是個走在時代尖端的女姓，流行、隨便‧不！是隨性‧開放、塑身整型以及參加走入男廁運動全搞遍,"I am a woman at the cutting edge. Fashionable, easy... no! Free-spirited. Open-minded, body-sculpted, and I have marched into the men's room for the cause too."
game123.msg,1,0x0000012E,dialogue,6C,6,,88,236,這位小姐，我們不要做男人的奴隸要做最佳女主角，給我克勞蒂香水，這是我男朋友最喜歡的味道！,"Miss, we will not be slaves to men. We will be the leading ladies. Give me Claudie perfume. It is my boyfriend's favorite scent."
game123.msg,2,0x0000022B,dialogue,9,4,,50,236,就讓這瓶香水灑滿妳全身，讓妳的男朋友聞到天荒地老！,"Let this bottle cover you from head to toe, so your boyfriend can smell it till the end of time."
game123.msg,3,0x00000328,dialogue,6C,0B,,14,236,謝謝你的祝福！,Thank you for the blessing.
game123.msg,4,0x00000425,dialogue,6C,0,,62,236,在一個浪漫的夜晚‧‧因為你給我的香水使我與我的男友快樂似神仙！,On one romantic night... the perfume you gave me left me and my boyfriend as happy as gods.
game123.msg,5,0x00000522,dialogue,9,7,,42,236,不！我們不要做男人的奴隸，要做最佳女主角！,No. We will not be slaves to men. We will be the leading ladies.
game123.msg,6,0x0000061F,dialogue,6C,0F,,104,236,你所說的不正是我說的！這是絢麗面具，因為你給我一個值得深思的回答！我為你打開溝通之門，我的男友就在裡面！,"That is exactly what I said. Here is the Dazzling Mask, for giving me an answer worth thinking about. I will open the door of communication for you. My boyfriend is inside."
game123.msg,7,0x0000071C,dialogue,6C,0,,12,236,我還在深思！,I am still thinking about it.
game123.msg,13,0x00000D0A,dialogue,6C,0,,20,236,妳並沒有克勞蒂香水！,You do not have any Claudie perfume.
game123.msg,16,0x00001001,dialogue,0,0,,14,236,找到玄白赤鼎！,Found the Tricolor Cauldron!
game125.msg,0,0x00000031,dialogue,6B,2,,84,236,這位小姐妳應該回到家中不要在外搔首弄姿，然後走入愛情的墳墓，做個沒有見識的家庭主婦！,"Miss, you belong at home, not out here preening. Then into the grave of love with you, to be a housewife who knows nothing of the world."
game125.msg,1,0x0000012E,dialogue,6B,3,,106,236,可惜的是妳想不到人生的意義，跟這堆亂臣賊子胡搞還自認替天行道，今天我要表彰你們的苦心，除了痛苦，還是痛苦！,"Sadly you never grasped the meaning of life. You run around with this pack of traitors and call it doing heaven's work. Today I honor your efforts with pain, and more pain."
game125.msg,2,0x0000022B,dialogue,9,4,,30,236,你在說什麼啊？你不記得我了嗎？,What are you talking about? Do you not remember me?
game125.msg,3,0x00000328,dialogue,6B,5,,70,236,妳擁有蕩婦的氣質，帶著荒淫不屑的無恥表情，連聖母馬麗雅看了都潸然淚下！,"You have the air of a slut, that shameless look of contempt and debauchery. The Virgin Mary herself would weep to see it."
game125.msg,4,0x00000425,dialogue,9,6,,74,236,你到底還是不是個人啊！我們為了找回你的靈魂費盡心血‧‧你竟然滿嘴胡言亂語！,Are you even human anymore? We poured everything into getting your soul back... and all you can do is spout nonsense.
game125.msg,5,0x00000522,dialogue,9,7,,22,236,我跟你的交情到此為止！,Whatever we were to each other ends here.
game125.msg,6,0x0000061F,dialogue,6B,8,,94,236,我不是人！我是神！現在，將由最天真無邪身材惹火浪漫性感我的紅粉知己高潮雙姝教你們做人的大道理！,"I am not human. I am a god. Now my innocent, hot-bodied, romantic little companions, the Twin Sisters of Ecstasy, will teach you how to be human."
game125.msg,7,0x0000071C,dialogue,9,0,,12,236,大家一起上！,"Everyone, at him!"
game125.msg,9,0x00000916,command,0,0,,10,236,MonB9A.ANM,
game125.msg,12,0x00000C0D,command,0,11,,9,236,MB11A.ANM,
game125.msg,13,0x00000D0A,command,0,0,,9,236,MB11D.ANM,
game125.msg,14,0x00000E07,dialogue,0,0,,18,236,換我來陪你們玩玩！,My turn to play with you.
game125.msg,15,0x00000F04,dialogue,0,0,,6,236,‧‧‧,...
game125.msg,16,0x00001001,dialogue,6D,12,,38,236,此刻你的心情複雜，極不欲接受眼前的事實,Your heart is in turmoil. You do not want to accept what is in front of you.
game125.msg,17,0x000010FE,dialogue,6D,13,,74,236,只要你們交出身上所有的物品，那麼你們的好朋友將重回這亂七八糟的世界！如何？,Hand over everything you are carrying and your dear friend comes back to this filthy world. How about it?
game125.msg,18,0x000011FB,dialogue,9,14,,40,236,你是屠殺泰吉拉村民的兇手！沒什麼好談的！,You are the one who slaughtered the villagers of Tajira. There is nothing to discuss.
game125.msg,19,0x000012F8,dialogue,6D,15,,24,236,何不用愛包容所有的仇恨？,Why not let love swallow up all that hatred?
game125.msg,20,0x000013F5,dialogue,9,16,,14,236,你沒資格談愛！,You have no right to talk about love.
game125.msg,21,0x000014F2,dialogue,6D,17,,96,236,妳也不配說愛！你們以為我不了解聖光島的秘密‧‧難道權力真的那麼引人暇思？沒錯！友情不過是一件破衣,Neither do you. You think I do not know the secret of Holy Island... Is power really so alluring? You are right. Friendship is nothing but a rag.
game125.msg,22,0x000015EF,dialogue,6D,18,,88,236,權力才是華服！我為你的朋友感到難過，所以我決定自己動手，順便教訓你們這些無情無義的雜碎！,"Power is the fine robe. I feel sorry for your friend, so I will do this myself, and teach you heartless scum a lesson while I am at it."
game125.msg,23,0x000016EC,dialogue,9,19,,50,236,這位怪人，你誤會了！殺了你才是天底下最有趣的事情。,"You have it wrong, freak. Killing you is the most fun a person can have."
game125.msg,24,0x000017E9,dialogue,6D,1A,,102,236,看你們肚破腸流是我的樂趣，當你們的腦漿濺滿我的臉上歡喜的淚水佈滿我的雙眼，鮮血從一片模糊的軀體蜂湧而出,"My joy is watching your guts spill out, your brains splash across my face, tears of delight filling my eyes, blood pouring from a body torn past recognition."
game125.msg,25,0x000018E6,dialogue,6D,1B,,98,236,我的雙手緊握你們活蹦亂跳的心臟，這是極致的美感，生命不過如此‧‧對你們來說是毀滅，對我來說是天堂！,My hands closing around your still-beating hearts. That is beauty at its purest. Life is nothing more than this... For you it is ruin. For me it is heaven.
game125.msg,26,0x000019E3,dialogue,9,1C,,60,236,你滿腦子灰暗思想！你是不是小時候在你母親懷裡待的時間不夠久？,Your head is full of the blackest thoughts. Did your mother not hold you long enough as a child?
game125.msg,27,0x00001AE0,dialogue,6D,0E,,10,236,下地獄吧！,Go to hell!
game125.msg,28,0x00001BDD,dialogue,6D,1E,,54,236,我擁有永生不滅的生命！我不過是暫時離開，別高興的太早！,My life is eternal. I am only leaving for a while. Do not celebrate yet.
game125.msg,29,0x00001CDA,dialogue,9,1F,,14,236,又讓他跑了‧‧,He got away again...
game125.msg,30,0x00001DD7,dialogue,9,20,,34,236,也許我們應該交出身上的所有物品‧‧,Maybe we should hand over everything we are carrying...
game125.msg,31,0x00001ED4,dialogue,5,21,,14,236,現在該怎麼辦？,What do we do now?
game125.msg,32,0x00001FD1,dialogue,9,22,,22,236,我們回石碑幽徑去看看！,Let us go back to the Stele Path and take a look.
game125.msg,35,0x000022C8,dialogue,9,0,,88,236,這裡有糢糊卻尚可辨認的文字：左‧扇、‧花扇、釋聖‧、九‧乾坤‧‧奔‧族‧‧打開‧龍‧蹟。,"There is writing here, blurred but still readable: left... fan, ... flower fan, Sacred Sut..., nine... heaven and earth... run... clan... open... dragon... trace."
game127.msg,0,0x00000031,dialogue,65,0,,80,236,如果你們是來謁見六手甲乙佛的話，不但要有顆虔誠的心以及我哥哥的推薦信，你們有嗎？,"If you have come to seek audience with the Six-Armed Buddha of Jiayi, you need a devout heart and my brother's letter of recommendation. Do you have them?"
game127.msg,1,0x0000012E,dialogue,1,3,,6,236,我有！,I do.
game127.msg,2,0x0000022B,dialogue,65,4,,138,236,六手甲乙佛是聖光島的指引者！你們必需備齊蓮花若木、雲雷風鼓、斑瀾文簡、玄白赤鼎、泊天神俑、未見箴圖、這六樣關鍵物品呈獻給祂，聖光島就會昇起,"Bring the Six-Armed Buddha of Jiayi the Lotus Ruo-Tree, Cloud-Thunder Drum, Resplendent Slips, Tricolor Cauldron, Heavenbound Effigy, Unseen Admonition."
game127.msg,3,0x00000328,dialogue,65,5,,56,236,只有一樣也可以，但是當你們登上聖光島後會如何就不可知了！,"One alone will do, but what happens once you set foot on Holy Island is anyone's guess."
game127.msg,4,0x00000425,dialogue,1,6,,14,236,謝謝你的指點！,Thank you for the guidance.
game127.msg,5,0x00000522,dialogue,65,0C,,20,236,我為你們打開這扇門！,I will open this door for you.
game127.msg,6,0x0000061F,dialogue,65,0,,20,236,我沒有再說話的必要。,I have nothing more to say.
game127.msg,7,0x0000071C,dialogue,1,9,,8,236,我沒有！,I do not.
game127.msg,8,0x00000819,dialogue,65,0,,10,236,沒有就滾！,Then get out.
game128.msg,2,0x0000022B,dialogue,0,4,,24,236,這是你們為我所做的奉獻！,This is the offering you have made to me.
game128.msg,4,0x00000425,command,0,6,,11,236,Stage04.FTC,
game128.msg,5,0x00000522,dialogue,0,0,,26,236,滾到那個寸草不生的孤島吧！,Off you go to that barren little island.
game128.msg,6,0x0000061F,dialogue,0,8,,98,236,我不想數到三，事實上我連一都不想數！把你們的信仰交給神，把你們的狗命交給命運，把你們的東西交給我！,"I will not count to three. In fact I will not count to one. Give your faith to god, give your worthless lives to fate, and give your belongings to me."
game128.msg,8,0x00000819,dialogue,0,4,,96,236,你們為我做的奉獻我並不滿意，我要的是蓮花若木、斑瀾文簡、雲雷風鼓、玄白赤鼎、未見箴圖、泊天神俑？,"You have not satisfied me. I want the Lotus Ruo-Tree, Resplendent Slips, Cloud-Thunder Drum, Tricolor Cauldron, Unseen Admonition, Heavenbound Effigy."
game128.msg,9,0x00000916,dialogue,0,0,,12,236,找到烈燄服！,Found the Blazing Flame Robe!
game129.msg,0,0x00000031,dialogue,6A,0,,22,236,是否要搭船回到石斑港？,Do you want to take the boat back to Shiban Harbor?
game129.msg,1,0x0000012E,command,0,3,,11,236,MStg116.ANM,
game129.msg,2,0x0000022B,command,0,4,,8,236,Ship.FTC,
game129.msg,3,0x00000328,command,3,0,,10,236,Map075.DAT,
game13.msg,1,0x0000012E,command,0,0,,10,236,Mon001.ANM,
game13.msg,3,0x00000328,command,2,0,,10,236,Map012.DAT,
game13.msg,4,0x00000425,command,2,0,,10,236,Map021.DAT,
game13.msg,5,0x00000522,dialogue,0,0,,22,236,北－泰吉拉，南－孟郡城,"North - Tajira, South - Mengjun City"
game130.msg,0,0x00000031,dialogue,66,0,,118,236,救命啊！我是休斯王子，趕快拉我上來，我是下任王位的繼承者，為了摩羅王朝的長治久安，我不能死在這裡，看什麼！快拉我上去！,"Help! I am Prince Sius. Pull me up, quickly. I am the next heir to the throne. The Moro Dynasty needs me. I cannot die here. What are you staring at? Pull me up!"
